job_id,job_title,company,location,experience_level,job_description,date_posted
1215,AI Engineer,BrightPath AI,Bengaluru,LEAD,"AI Engineer role open at BrightPath AI. Key requirements include Machine Learning, SQL, proficiency in Python, Advanced Excel. This is a Lead level position, Bengaluru based.",2026-02-10
967,Data Engineer,Skyline Solutions,MUMBAI,Mid,"Exciting opportunity for a Data Engineer at Skyline Solutions, Mumbai. Must have strong knowledge of Power BI dashboards, Natural Language Processing and a passion for solving business problems.",2026-06-02
1231,AI Research Engineer,Alpha Analytics,Delhi NCR,SENIOR,"We are looking for a AI Research Engineer to join our team in Delhi NCR. The ideal candidate has hands-on experience with LLMs, Excel, Tableau dashboards, ML models, AWS, T-SQL. You will work closely with cross-functional teams to deliver insights.",2026-01-30
4792,Data Science Manager,Nimbus Data,New York,Mid,"Join Nimbus Data as a Data Science Manager! We need someone comfortable with ML models, Natural Language Processing, Tableau dashboards, proficiency in Python, MS Excel, deep neural networks to help us build data-driven products.",2026-05-31
606,Data Science Manager,Northstar Tech,MUMBAI,Senior,"Exciting opportunity for a Data Science Manager at Northstar Tech, Mumbai. Must have strong knowledge of NLP, AWS and a passion for solving business problems.",2026-04-13
105,Data Engineer,Clarity Systems,PUNE,mid,"Join Clarity Systems as a Data Engineer! We need someone comfortable with Natural Language Processing, machine-learning, Power BI dashboards to help us build data-driven products.",2026-02-12
646,Data Analyst,DataForge,London,Entry,"Exciting opportunity for a Data Analyst at DataForge, London. Must have strong knowledge of Large Language Models, python programming, MS Excel, NLP, Amazon Web Services and a passion for solving business problems.",2026-03-03
4591,Business Intelligence Analyst,Vertex Insights,PUNE,LEAD,"Join Vertex Insights as a Business Intelligence Analyst! We need someone comfortable with Natural Language Processing, python programming to help us build data-driven products.",2026-02-25
3089,Business Intelligence Analyst,Vertex Insights,London,entry,"Join Vertex Insights as a Business Intelligence Analyst! We need someone comfortable with proficiency in Python, ML models, AWS, MS Excel, deep neural networks to help us build data-driven products.",2026-03-23
1020,NLP Engineer,Quantify Labs,Mumbai,Lead,"Exciting opportunity for a NLP Engineer at Quantify Labs, Mumbai. Must have strong knowledge of Power BI dashboards, Machine Learning, python programming, Deep Learning, advanced SQL and a passion for solving business problems.",2026-01-21
92,NLP Engineer,Clarity Systems,new york,Senior,"Exciting opportunity for a NLP Engineer at Clarity Systems, New York. Must have strong knowledge of GenAI, Natural Language Processing, Power BI and a passion for solving business problems.",2026-01-12
2871,Data Scientist,BluePeak Consulting,Bengaluru,Senior,"BluePeak Consulting is hiring a Data Scientist (Senior level) based in Bengaluru. Required skills: Deep Learning, Advanced Excel, Machine Learning, Natural Language Processing, Tableau dashboards. Prior experience with analytics platforms is a plus.",2026-05-24
909,Data Analyst,Northstar Tech,Chennai,entry,"Exciting opportunity for a Data Analyst at Northstar Tech, Chennai. Must have strong knowledge of T-SQL, Power BI dashboards and a passion for solving business problems.",2026-07-05
2151,NLP Engineer,Vertex Insights,singapore,Lead,"Join Vertex Insights as a NLP Engineer! We need someone comfortable with PowerBI, python programming, Machine Learning, AWS to help us build data-driven products.",2026-05-18
239,NLP Engineer,Vertex Insights,CHENNAI,Senior,"Vertex Insights is hiring a NLP Engineer (Senior level) based in Chennai. Required skills: Tableau, deep neural networks, ML models, Natural Language Processing, proficiency in Python. Prior experience with analytics platforms is a plus.",2026-06-28
3141,Power BI Developer,Alpha Analytics,New York,Mid,"Exciting opportunity for a Power BI Developer at Alpha Analytics, New York. Must have strong knowledge of Power BI dashboards, python programming, LLMs, Advanced Excel, ML models and a passion for solving business problems.",2026-06-25
943,BI Developer,Quantify Labs,REMOTE,Lead,"Exciting opportunity for a BI Developer at Quantify Labs, Remote. Must have strong knowledge of Advanced Excel, proficiency in Python and a passion for solving business problems.",2026-06-27
1271,Power BI Developer,DataForge,  Mumbai  ,mid,"We are looking for a Power BI Developer to join our team in Mumbai. The ideal candidate has hands-on experience with NLP, proficiency in Python, ML models, Power BI dashboards, T-SQL, Amazon Web Services. You will work closely with cross-functional teams to deliver insights.",2026-07-12
939,NLP Engineer,Vertex Insights,chennai,Mid,"NLP Engineer role open at Vertex Insights. Key requirements include Power BI dashboards, Machine Learning, Python, deep neural networks, NLP. This is a Mid level position, Chennai based.",2026-07-20
3230,Data Scientist,Clarity Systems,new york,Entry,"Exciting opportunity for a Data Scientist at Clarity Systems, New York. Must have strong knowledge of machine-learning, python programming, MS Excel, LLMs and a passion for solving business problems.",2026-06-15
3552,Machine Learning Engineer,Quantify Labs,New York,,"Exciting opportunity for a Machine Learning Engineer at Quantify Labs, New York. Must have strong knowledge of GenAI, deep neural networks, SQL, Python, MS Excel, machine-learning and a passion for solving business problems.",2026-07-09
1863,Data Science Manager,Clarity Systems,hyderabad,Entry,"Exciting opportunity for a Data Science Manager at Clarity Systems, Hyderabad. Must have strong knowledge of ML models, Power BI dashboards, AWS, Python and a passion for solving business problems.",2026-06-05
1670,BI Developer,Vertex Insights,Remote,Senior,"We are looking for a BI Developer to join our team in Remote. The ideal candidate has hands-on experience with proficiency in Python, SQL, Deep Learning, Power BI dashboards. You will work closely with cross-functional teams to deliver insights.",2026-04-05
6,NLP Engineer,Vertex Insights,Singapore,Senior,"Join Vertex Insights as a NLP Engineer! We need someone comfortable with advanced SQL, MS Excel, Deep Learning, Python, Power BI dashboards, Machine Learning to help us build data-driven products.",2026-01-21
4344,Data Science Manager,Nimbus Data,,ENTRY,"Exciting opportunity for a Data Science Manager at Nimbus Data, Singapore. Must have strong knowledge of Tableau, Large Language Models, Power BI dashboards, Advanced Excel, Deep Learning and a passion for solving business problems.",2026-02-14
3944,Data Engineer,BluePeak Consulting,Remote,  Lead  ,"BluePeak Consulting is hiring a Data Engineer (Lead level) based in Remote. Required skills: proficiency in Python, Machine Learning. Prior experience with analytics platforms is a plus.",2026-01-28
3014,Analytics Consultant,Nimbus Data,Chennai,Senior,"We are looking for a Analytics Consultant to join our team in Chennai. The ideal candidate has hands-on experience with T-SQL, Power BI, proficiency in Python, Advanced Excel. You will work closely with cross-functional teams to deliver insights.",2026-03-11
19,AI Engineer,Nimbus Data,Chennai,Entry,"We are looking for a AI Engineer to join our team in Chennai. The ideal candidate has hands-on experience with machine-learning, AWS, MS Excel, Python, Deep Learning, NLP. You will work closely with cross-functional teams to deliver insights.",2026-02-28
1971,Business Intelligence Analyst,Skyline Solutions,SINGAPORE,mid,"Join Skyline Solutions as a Business Intelligence Analyst! We need someone comfortable with advanced SQL, python programming, AWS to help us build data-driven products.",2026-07-18
2710,Data Engineer,Alpha Analytics,delhi ncr,senior,"We are looking for a Data Engineer to join our team in Delhi NCR. The ideal candidate has hands-on experience with PowerBI, proficiency in Python. You will work closely with cross-functional teams to deliver insights.",2026-06-02
2233,Machine Learning Engineer,BrightPath AI,Remote,MID,"We are looking for a Machine Learning Engineer to join our team in Remote. The ideal candidate has hands-on experience with AWS, deep neural networks, machine-learning. You will work closely with cross-functional teams to deliver insights.",2026-04-09
812,BI Developer,BrightPath AI,Singapore,Senior,"BrightPath AI is hiring a BI Developer (Senior level) based in Singapore. Required skills: deep neural networks, MS Excel, Natural Language Processing, Tableau dashboards. Prior experience with analytics platforms is a plus.",2026-06-19
1301,Analytics Consultant,BrightPath AI,singapore,Lead,"Analytics Consultant role open at BrightPath AI. Key requirements include ML models, python programming. This is a Lead level position, Singapore based.",2026-03-11
384,Business Intelligence Analyst,Skyline Solutions,Hyderabad,  Senior  ,"Skyline Solutions is hiring a Business Intelligence Analyst (Senior level) based in Hyderabad. Required skills: deep neural networks, NLP, SQL, proficiency in Python, Large Language Models. Prior experience with analytics platforms is a plus.",2026-06-26
261,NLP Engineer,Skyline Solutions,LONDON,mid,"We are looking for a NLP Engineer to join our team in London. The ideal candidate has hands-on experience with Advanced Excel, python programming, deep neural networks, advanced SQL, ML models. You will work closely with cross-functional teams to deliver insights.",2026-05-04
1805,Business Intelligence Analyst,DataForge,Mumbai,Mid,"DataForge is hiring a Business Intelligence Analyst (Mid level) based in Mumbai. Required skills: AWS, deep neural networks. Prior experience with analytics platforms is a plus.",2026-06-21
1571,AI Engineer,Quantify Labs,,lead,"Exciting opportunity for a AI Engineer at Quantify Labs, Singapore. Must have strong knowledge of SQL queries, Excel and a passion for solving business problems.",2026-04-14
4281,Data Scientist,BluePeak Consulting,Singapore,Senior,"Join BluePeak Consulting as a Data Scientist! We need someone comfortable with ML models, Power BI, MS Excel to help us build data-driven products.",2026-05-26
2455,NLP Engineer,Clarity Systems,Mumbai,mid,"We are looking for a NLP Engineer to join our team in Mumbai. The ideal candidate has hands-on experience with ML models, Python, SQL, Amazon Web Services. You will work closely with cross-functional teams to deliver insights.",2026-03-04
1744,AI Engineer,Skyline Solutions,CHENNAI,MID,"Exciting opportunity for a AI Engineer at Skyline Solutions, Chennai. Must have strong knowledge of Power BI, Python, ML models, Deep Learning and a passion for solving business problems.",2026-03-20
1631,Data Science Manager,Northstar Tech,Mumbai,Lead,"Exciting opportunity for a Data Science Manager at Northstar Tech, Mumbai. Must have strong knowledge of Python, Machine Learning, SQL queries and a passion for solving business problems.",2026-03-06
1717,NLP Engineer,Alpha Analytics,Bengaluru,lead,"Alpha Analytics is hiring a NLP Engineer (Lead level) based in Bengaluru. Required skills: PowerBI, Deep Learning, Python, Large Language Models. Prior experience with analytics platforms is a plus.",2026-06-24
521,Data Analyst,Vertex Insights,Singapore,Entry,"Join Vertex Insights as a Data Analyst! We need someone comfortable with Machine Learning, SQL queries, Power BI, python programming, Excel, NLP to help us build data-driven products.",2026-01-06
